k.dt	k.feed_id	k.tag_id	k.wb_mid	k.c	k.cost_price	k.short_url	k.mid_url	rank2
20191202	4422254877841632	119	4445160294877940	30	0.21	http://weibo.com/6158802794/IiWPbksYs	http://weibo.com/7311176291/I9kWXwTXW	88
20191202	4422254877841632	119	4444833089276761	30	0.21	http://weibo.com/3188313104/IiOjqCVjb	http://weibo.com/7311176291/I9kWXwTXW	89
20191202	4422254877841632	119	4445036739919670	29	0.203	http://weibo.com/6363445910/IiTBTFCyG	http://weibo.com/7311176291/I9kWXwTXW	90
20191202	4422254877841632	119	4445112232657418	29	0.203	http://weibo.com/1518966617/IiVzFb9jA	http://weibo.com/7311176291/I9kWXwTXW	91
20191202	4422254877841632	119	4445099323152828	29	0.203	http://weibo.com/6300207081/IiVeQdec4	http://weibo.com/7311176291/I9kWXwTXW	92
20191202	4422254877841632	119	4445142557689779	29	0.203	http://weibo.com/1504145281/IiWmzwgsH	http://weibo.com/7311176291/I9kWXwTXW	93
20191202	4422254877841632	119	4445091680722599	28	0.196	http://weibo.com/1939582460/IiV2w31YP	http://weibo.com/7311176291/I9kWXwTXW	94
20191202	4422254877841632	119	4444661248239682	28	0.196	http://weibo.com/6511453608/IiJQgyzw6	http://weibo.com/7311176291/I9kWXwTXW	95
20191202	4422254877841632	119	4445158864789591	28	0.196	http://weibo.com/3217179555/IiWMSk5Zt	http://weibo.com/7311176291/I9kWXwTXW	96
20191202	4422254877841632	119	4445166750150049	27	0.189	http://weibo.com/6904705453/IiWZB0D29	http://weibo.com/7311176291/I9kWXwTXW	97
20191202	4422254877841632	119	4445156483245478	27	0.189	http://weibo.com/1253846303/IiWJ2dCiq	http://weibo.com/7311176291/I9kWXwTXW	98
20191202	4422254877841632	119	4445164313485992	27	0.189	http://weibo.com/3217179555/IiWVFeCRG	http://weibo.com/7311176291/I9kWXwTXW	99
20191202	4426098798157665	102	4445030389183061	285	3.0989	http://weibo.com/7009444275/IiTrECwVT	http://weibo.com/6180244569/IaWWPyebf	1
20191202	4426098798157665	102	4445011724687786	227	2.4747	http://weibo.com/7272076443/IiSXyjFvs	http://weibo.com/6180244569/IaWWPyebf	2
20191202	4426098798157665	102	4444368633543700	223	2.437	http://weibo.com/6422353022/IiCejeRSs	http://weibo.com/6180244569/IaWWPyebf	3
20191202	4426098798157665	119	4445030389183061	166	1.8072	http://weibo.com/7009444275/IiTrECwVT	http://weibo.com/6180244569/IaWWPyebf	4
20191202	4426098798157665	102	4445076643720400	148	1.6109	http://weibo.com/5255814135/IiUEgfBQs	http://weibo.com/6180244569/IaWWPyebf	5
20191202	4426098798157665	116	4445030389183061	141	1.5365	http://weibo.com/7009444275/IiTrECwVT	http://weibo.com/6180244569/IaWWPyebf	6
20191202	4426098798157665	102	4445030108639235	132	1.4422	http://weibo.com/7282830801/IiTrcAfsv	http://weibo.com/6180244569/IaWWPyebf	7
20191202	4426098798157665	102	4445051113052974	131	1.4371	http://weibo.com/1642088277/IiTZ5cOdw	http://weibo.com/6180244569/IaWWPyebf	8
20191202	4426098798157665	107	4445030389183061	126	1.3762	http://weibo.com/7009444275/IiTrECwVT	http://weibo.com/6180244569/IaWWPyebf	9
20191202	4426098798157665	102	4445016724610295	125	1.3549	http://weibo.com/5220925684/IiT5CjllB	http://weibo.com/6180244569/IaWWPyebf	10
20191202	4426098798157665	119	4445011724687786	118	1.2855	http://weibo.com/7272076443/IiSXyjFvs	http://weibo.com/6180244569/IaWWPyebf	11
20191202	4426098798157665	116	4445051113052974	113	1.233	http://weibo.com/1642088277/IiTZ5cOdw	http://weibo.com/6180244569/IaWWPyebf	12
20191202	4426098798157665	119	4444368633543700	101	1.102	http://weibo.com/6422353022/IiCejeRSs	http://weibo.com/6180244569/IaWWPyebf	13
20191202	4426098798157665	119	4445076643720400	94	1.0253	http://weibo.com/5255814135/IiUEgfBQs	http://weibo.com/6180244569/IaWWPyebf	14
20191202	4426098798157665	102	4444830715212971	94	1.0262	http://weibo.com/1989660417/IiOfBlS8b	http://weibo.com/6180244569/IaWWPyebf	15
20191202	4426098798157665	102	4444999296901909	93	1.0175	http://weibo.com/3164835813/IiSDvsXv7	http://weibo.com/6180244569/IaWWPyebf	16
20191202	4426098798157665	102	4445089478389925	84	0.9123	http://weibo.com/2803686335/IiUYXzcBn	http://weibo.com/6180244569/IaWWPyebf	17
20191202	4426098798157665	116	4445011724687786	80	0.875	http://weibo.com/7272076443/IiSXyjFvs	http://weibo.com/6180244569/IaWWPyebf	18
20191202	4426098798157665	102	4444754122787541	80	0.8641	http://weibo.com/2891529877/IiMg4bHal	http://weibo.com/6180244569/IaWWPyebf	19
20191202	4426098798157665	107	4445011724687786	74	0.8064	http://weibo.com/7272076443/IiSXyjFvs	http://weibo.com/6180244569/IaWWPyebf	20
20191202	4426098798157665	119	4445051113052974	72	0.7905	http://weibo.com/1642088277/IiTZ5cOdw	http://weibo.com/6180244569/IaWWPyebf	21
20191202	4426098798157665	102	4444793889302860	71	0.7764	http://weibo.com/2889942201/IiNicD268	http://weibo.com/6180244569/IaWWPyebf	22
20191202	4426098798157665	102	4444818438110324	71	0.7715	http://weibo.com/1767076672/IiNVNy1RG	http://weibo.com/6180244569/IaWWPyebf	23
20191202	4426098798157665	102	4445023330371187	71	0.7702	http://weibo.com/5641077125/IiTgh1yyT	http://weibo.com/6180244569/IaWWPyebf	24
20191202	4426098798157665	116	4445076643720400	69	0.7526	http://weibo.com/5255814135/IiUEgfBQs	http://weibo.com/6180244569/IaWWPyebf	25
20191202	4426098798157665	107	4445076643720400	66	0.7228	http://weibo.com/5255814135/IiUEgfBQs	http://weibo.com/6180244569/IaWWPyebf	26
20191202	4426098798157665	107	4444999296901909	62	0.6759	http://weibo.com/3164835813/IiSDvsXv7	http://weibo.com/6180244569/IaWWPyebf	27
20191202	4426098798157665	116	4444368633543700	62	0.6751	http://weibo.com/6422353022/IiCejeRSs	http://weibo.com/6180244569/IaWWPyebf	28
20191202	4426098798157665	102	4445076773939873	61	0.6638	http://weibo.com/6470919752/IiUEtgwWl	http://weibo.com/6180244569/IaWWPyebf	29
20191202	4426098798157665	119	4445016724610295	60	0.65	http://weibo.com/5220925684/IiT5CjllB	http://weibo.com/6180244569/IaWWPyebf	30
20191202	4426098798157665	102	4445062467738668	60	0.6542	http://weibo.com/5649189631/IiUhowtbe	http://weibo.com/6180244569/IaWWPyebf	31
20191202	4426098798157665	102	4445074483850786	59	0.6422	http://weibo.com/2110705772/IiUAMg9Ls	http://weibo.com/6180244569/IaWWPyebf	32
20191202	4426098798157665	119	4444739996620181	58	0.6337	http://weibo.com/6161579814/IiLThrMd7	http://weibo.com/6180244569/IaWWPyebf	33
20191202	4426098798157665	102	4445051830177512	57	0.6143	http://weibo.com/5611783716/IiU0f0Kb6	http://weibo.com/6180244569/IaWWPyebf	34
20191202	4426098798157665	102	4445048605187902	57	0.6225	http://weibo.com/7157921721/IiTV2lLBQ	http://weibo.com/6180244569/IaWWPyebf	35
20191202	4426098798157665	102	4445073288836147	56	0.6096	http://weibo.com/1885688010/IiUyQB4Gv	http://weibo.com/6180244569/IaWWPyebf	36
20191202	4426098798157665	102	4444691979988237	56	0.6128	http://weibo.com/5587616726/IiKDPFUoB	http://weibo.com/6180244569/IaWWPyebf	37
20191202	4426098798157665	119	4444782757188977	55	0.5964	http://weibo.com/6092428387/IiN0fuabf	http://weibo.com/6180244569/IaWWPyebf	38
20191202	4426098798157665	107	4444368633543700	55	0.5957	http://weibo.com/6422353022/IiCejeRSs	http://weibo.com/6180244569/IaWWPyebf	39
20191202	4426098798157665	102	4444021478750173	55	0.5927	http://weibo.com/5649189631/IitcnAIjP	http://weibo.com/6180244569/IaWWPyebf	40
20191202	4426098798157665	119	4445030108639235	55	0.5981	http://weibo.com/7282830801/IiTrcAfsv	http://weibo.com/6180244569/IaWWPyebf	41
20191202	4426098798157665	107	4445030108639235	54	0.5903	http://weibo.com/7282830801/IiTrcAfsv	http://weibo.com/6180244569/IaWWPyebf	42
20191202	4426098798157665	102	4445065822490761	53	0.576	http://weibo.com/1644114654/IiUmOarXz	http://weibo.com/6180244569/IaWWPyebf	43
20191202	4426098798157665	102	4444739862144513	52	0.5711	http://weibo.com/5758385229/IiLT48ZSV	http://weibo.com/6180244569/IaWWPyebf	44
20191202	4426098798157665	102	4444782757188977	52	0.5678	http://weibo.com/6092428387/IiN0fuabf	http://weibo.com/6180244569/IaWWPyebf	45
20191202	4426098798157665	102	4444947346735417	50	0.5443	http://weibo.com/1649173367/IiRhIsgbL	http://weibo.com/6180244569/IaWWPyebf	46
20191202	4426098798157665	116	4445030108639235	50	0.5453	http://weibo.com/7282830801/IiTrcAfsv	http://weibo.com/6180244569/IaWWPyebf	47
20191202	4426098798157665	116	4445016724610295	48	0.5246	http://weibo.com/5220925684/IiT5CjllB	http://weibo.com/6180244569/IaWWPyebf	48
20191202	4426098798157665	119	4445036110290085	46	0.4987	http://weibo.com/2027320563/IiTAT1dsN	http://weibo.com/6180244569/IaWWPyebf	49
20191202	4426098798157665	107	4445051113052974	46	0.5041	http://weibo.com/1642088277/IiTZ5cOdw	http://weibo.com/6180244569/IaWWPyebf	50
20191202	4426098798157665	116	4444999296901909	45	0.4873	http://weibo.com/3164835813/IiSDvsXv7	http://weibo.com/6180244569/IaWWPyebf	51
20191202	4426098798157665	102	4444379651047321	45	0.493	http://weibo.com/7009444275/IiCw54osh	http://weibo.com/6180244569/IaWWPyebf	52
20191202	4426098798157665	102	4445069945845806	44	0.4767	http://weibo.com/2110705772/IiUtsowLc	http://weibo.com/6180244569/IaWWPyebf	53
20191202	4426098798157665	102	4444968536315633	44	0.479	http://weibo.com/2609926622/IiRPTquZ3	http://weibo.com/6180244569/IaWWPyebf	54
20191202	4426098798157665	119	4444754122787541	44	0.4794	http://weibo.com/2891529877/IiMg4bHal	http://weibo.com/6180244569/IaWWPyebf	55
20191202	4426098798157665	102	4445053336132486	43	0.4692	http://weibo.com/2378564111/IiU2FpJl4	http://weibo.com/6180244569/IaWWPyebf	56
20191202	4426098798157665	116	4444793889302860	42	0.4574	http://weibo.com/2889942201/IiNicD268	http://weibo.com/6180244569/IaWWPyebf	57
20191202	4426098798157665	119	4444379651047321	42	0.46	http://weibo.com/7009444275/IiCw54osh	http://weibo.com/6180244569/IaWWPyebf	58
20191202	4426098798157665	102	4445013704435482	42	0.4594	http://weibo.com/2313582550/IiT0KiBS2	http://weibo.com/6180244569/IaWWPyebf	59
20191202	4426098798157665	107	4445016724610295	41	0.4455	http://weibo.com/5220925684/IiT5CjllB	http://weibo.com/6180244569/IaWWPyebf	60
20191202	4426098798157665	102	4444377507785415	40	0.4333	http://weibo.com/7205536461/IiCsCwFld	http://weibo.com/6180244569/IaWWPyebf	61
20191202	4426098798157665	107	4444830715212971	40	0.435	http://weibo.com/1989660417/IiOfBlS8b	http://weibo.com/6180244569/IaWWPyebf	62
20191202	4426098798157665	102	4444973757789181	40	0.4357	http://weibo.com/1900552512/IiRYjwGjX	http://weibo.com/6180244569/IaWWPyebf	63
20191202	4426098798157665	119	4444999296901909	40	0.4373	http://weibo.com/3164835813/IiSDvsXv7	http://weibo.com/6180244569/IaWWPyebf	64
20191202	4426098798157665	119	4445023330371187	40	0.4331	http://weibo.com/5641077125/IiTgh1yyT	http://weibo.com/6180244569/IaWWPyebf	65
20191202	4426098798157665	102	4445050891605476	39	0.4238	http://weibo.com/2982152367/IiTYJ6JEM	http://weibo.com/6180244569/IaWWPyebf	66
20191202	4426098798157665	102	4445017000866881	39	0.4267	http://weibo.com/5597175755/IiT643DvX	http://weibo.com/6180244569/IaWWPyebf	67
20191202	4426098798157665	107	4444996461646968	38	0.4139	http://weibo.com/1267454277/IiSyW6Us0	http://weibo.com/6180244569/IaWWPyebf	68
20191202	4426098798157665	102	4444809332420352	38	0.4137	http://weibo.com/2839538472/IiNH7a9DW	http://weibo.com/6180244569/IaWWPyebf	69
20191202	4426098798157665	102	4444714595758937	38	0.4158	http://weibo.com/5874583970/IiLejoaa5	http://weibo.com/6180244569/IaWWPyebf	70
20191202	4426098798157665	102	4445061674285121	38	0.4164	http://weibo.com/3986147355/IiUg7hYKR	http://weibo.com/6180244569/IaWWPyebf	71
20191202	4426098798157665	102	4444985614685061	37	0.3997	http://weibo.com/1919955290/IiShrjENv	http://weibo.com/6180244569/IaWWPyebf	72
20191202	4426098798157665	102	4445063431920179	37	0.4029	http://weibo.com/3202111700/IiUiX83wD	http://weibo.com/6180244569/IaWWPyebf	73
20191202	4426098798157665	102	4445072805872936	37	0.403	http://weibo.com/1771770621/IiUy4oDOM	http://weibo.com/6180244569/IaWWPyebf	74
20191202	4426098798157665	102	4444993957539341	37	0.4047	http://weibo.com/5899719069/IiSuTvDkh	http://weibo.com/6180244569/IaWWPyebf	75
20191202	4426098798157665	102	4445088002283933	37	0.4019	http://weibo.com/3030968965/IiUWA9A9D	http://weibo.com/6180244569/IaWWPyebf	76
20191202	4426098798157665	107	4445076773939873	37	0.4001	http://weibo.com/6470919752/IiUEtgwWl	http://weibo.com/6180244569/IaWWPyebf	77
20191202	4426098798157665	119	4445013704435482	36	0.3918	http://weibo.com/2313582550/IiT0KiBS2	http://weibo.com/6180244569/IaWWPyebf	78
20191202	4426098798157665	102	4444996461646968	36	0.3951	http://weibo.com/1267454277/IiSyW6Us0	http://weibo.com/6180244569/IaWWPyebf	79
20191202	4426098798157665	102	4444756081875798	36	0.3937	http://weibo.com/2892425653/IiMje7RYO	http://weibo.com/6180244569/IaWWPyebf	80
20191202	4426098798157665	102	4445089617081707	36	0.3921	http://weibo.com/5471534537/IiUZbtIh5	http://weibo.com/6180244569/IaWWPyebf	81
20191202	4426098798157665	102	4445000777083499	36	0.3931	http://weibo.com/2971804112/IiSFTtIJZ	http://weibo.com/6180244569/IaWWPyebf	82
20191202	4426098798157665	119	4445047854005736	36	0.3944	http://weibo.com/1768346942/IiTTPgO4E	http://weibo.com/6180244569/IaWWPyebf	83
20191202	4426098798157665	119	4444691979988237	35	0.385	http://weibo.com/5587616726/IiKDPFUoB	http://weibo.com/6180244569/IaWWPyebf	84
20191202	4426098798157665	102	4444692709732006	35	0.3833	http://weibo.com/5044281310/IiKF0EPJQ	http://weibo.com/6180244569/IaWWPyebf	85
20191202	4426098798157665	119	4445071577585408	35	0.3816	http://weibo.com/6470919752/IiUw5vPji	http://weibo.com/6180244569/IaWWPyebf	86
20191202	4426098798157665	102	4444962370583640	35	0.3846	http://weibo.com/1142648704/IiRFX2rPy	http://weibo.com/6180244569/IaWWPyebf	87
20191202	4426098798157665	119	4445069945845806	34	0.3623	http://weibo.com/2110705772/IiUtsowLc	http://weibo.com/6180244569/IaWWPyebf	88
20191202	4426098798157665	107	4444947346735417	34	0.3731	http://weibo.com/1649173367/IiRhIsgbL	http://weibo.com/6180244569/IaWWPyebf	89
20191202	4426098798157665	119	4444830715212971	34	0.3709	http://weibo.com/1989660417/IiOfBlS8b	http://weibo.com/6180244569/IaWWPyebf	90
20191202	4426098798157665	102	4445031928278239	34	0.3719	http://weibo.com/2806253157/IiTu8yJxZ	http://weibo.com/6180244569/IaWWPyebf	91
20191202	4426098798157665	102	4445060332504622	34	0.3707	http://weibo.com/2789942695/IiUdXavz8	http://weibo.com/6180244569/IaWWPyebf	92
20191202	4426098798157665	102	4445071241508145	33	0.3569	http://weibo.com/2482557597/IiUvy6kkV	http://weibo.com/6180244569/IaWWPyebf	93
20191202	4426098798157665	102	4445041701099751	33	0.3599	http://weibo.com/2150511032/IiTJU4C5V	http://weibo.com/6180244569/IaWWPyebf	94
20191202	4426098798157665	102	4444772896697972	33	0.3616	http://weibo.com/1955563285/IiMKls6rO	http://weibo.com/6180244569/IaWWPyebf	95
20191202	4426098798157665	119	4445076773939873	33	0.359	http://weibo.com/6470919752/IiUEtgwWl	http://weibo.com/6180244569/IaWWPyebf	96
20191202	4426098798157665	119	4445013658561070	33	0.3594	http://weibo.com/5231132136/IiT0FzV7M	http://weibo.com/6180244569/IaWWPyebf	97
20191202	4426098798157665	102	4445016594684166	33	0.3622	http://weibo.com/3226110051/IiT5pjEz4	http://weibo.com/6180244569/IaWWPyebf	98
20191202	4426098798157665	102	4445076468300128	33	0.3622	http://weibo.com/3986147355/IiUDYyPf2	http://weibo.com/6180244569/IaWWPyebf	99
20191202	4426098798157665	102	4444653216085435	32	0.3464	http://weibo.com/3929452364/IiJDjpx6b	http://weibo.com/6180244569/IaWWPyebf	100
20191202	4427276545974292	102	4445011724687786	1494	10.7608	http://weibo.com/7272076443/IiSXyjFvs	http://weibo.com/7242520883/IbrAqp4by	1
20191202	4427276545974292	102	4444366821179167	1424	10.1017	http://weibo.com/1283431191/IiCbo4WKP	http://weibo.com/7242520883/IbrAqp4by	2
20191202	4427276545974292	102	4445114871014099	1191	9.3637	http://weibo.com/7272076443/IiVDV4fOr	http://weibo.com/7242520883/IbrAqp4by	3
20191202	4427276545974292	102	4445030389183061	972	7.068	http://weibo.com/7009444275/IiTrECwVT	http://weibo.com/7242520883/IbrAqp4by	4
20191202	4427276545974292	102	4444708061303469	852	5.967	http://weibo.com/6508239940/IiL3M5t5H	http://weibo.com/7242520883/IbrAqp4by	5
20191202	4427276545974292	102	4444973757789181	674	4.7813	http://weibo.com/1900552512/IiRYjwGjX	http://weibo.com/7242520883/IbrAqp4by	6
20191202	4427276545974292	102	4444717976444570	633	4.5417	http://weibo.com/5705019604/IiLjLr2wG	http://weibo.com/7242520883/IbrAqp4by	7
20191202	4427276545974292	102	4445091085132703	546	4.1795	http://weibo.com/5044281310/IiV1ylxfx	http://weibo.com/7242520883/IbrAqp4by	8
20191202	4427276545974292	109	4444617728352767	506	3.5444	http://weibo.com/5575762010/IiII4z2W3	http://weibo.com/7242520883/IbrAqp4by	9
20191202	4427276545974292	102	4444537613428873	502	3.5902	http://weibo.com/1885688010/IiGCReo0p	http://weibo.com/7242520883/IbrAqp4by	10
20191202	4427276545974292	102	4445013658561070	494	3.7817	http://weibo.com/5231132136/IiT0FzV7M	http://weibo.com/7242520883/IbrAqp4by	11
20191202	4427276545974292	109	4445011724687786	470	3.3799	http://weibo.com/7272076443/IiSXyjFvs	http://weibo.com/7242520883/IbrAqp4by	12
20191202	4427276545974292	107	4445011724687786	468	3.3605	http://weibo.com/7272076443/IiSXyjFvs	http://weibo.com/7242520883/IbrAqp4by	13
20191202	4427276545974292	102	4444976333673843	454	3.5434	http://weibo.com/5019884474/IiS2tfpJx	http://weibo.com/7242520883/IbrAqp4by	14
20191202	4427276545974292	102	4445016724610295	407	2.9783	http://weibo.com/5220925684/IiT5CjllB	http://weibo.com/7242520883/IbrAqp4by	15
20191202	4427276545974292	102	4444999296901909	361	2.6995	http://weibo.com/3164835813/IiSDvsXv7	http://weibo.com/7242520883/IbrAqp4by	16
20191202	4427276545974292	102	4445017000866881	348	2.436	http://weibo.com/5597175755/IiT643DvX	http://weibo.com/7242520883/IbrAqp4by	17
20191202	4427276545974292	102	4444830715212971	340	2.4359	http://weibo.com/1989660417/IiOfBlS8b	http://weibo.com/7242520883/IbrAqp4by	18
20191202	4427276545974292	102	4445123682881574	338	2.9705	http://weibo.com/1791183153/IiVS8c5D0	http://weibo.com/7242520883/IbrAqp4by	19
20191202	4427276545974292	102	4445073401674765	330	2.484	http://weibo.com/5601456932/IiUz271Gl	http://weibo.com/7242520883/IbrAqp4by	20
20191202	4427276545974292	107	4445114871014099	328	2.5495	http://weibo.com/7272076443/IiVDV4fOr	http://weibo.com/7242520883/IbrAqp4by	21
20191202	4427276545974292	109	4445030389183061	320	2.328	http://weibo.com/7009444275/IiTrECwVT	http://weibo.com/7242520883/IbrAqp4by	22
20191202	4427276545974292	102	4444825291814434	318	2.229	http://weibo.com/3396459100/IiO6R7C14	http://weibo.com/7242520883/IbrAqp4by	23
20191202	4427276545974292	102	4445104103825002	318	2.5218	http://weibo.com/1927564525/IiVmyg33A	http://weibo.com/7242520883/IbrAqp4by	24
20191202	4427276545974292	107	4445030389183061	316	2.2783	http://weibo.com/7009444275/IiTrECwVT	http://weibo.com/7242520883/IbrAqp4by	25
20191202	4427276545974292	102	4444772896697972	315	2.2672	http://weibo.com/1955563285/IiMKls6rO	http://weibo.com/7242520883/IbrAqp4by	26
20191202	4427276545974292	109	4445114871014099	314	2.4502	http://weibo.com/7272076443/IiVDV4fOr	http://weibo.com/7242520883/IbrAqp4by	27
20191202	4427276545974292	102	4439399624054450	287	2.1109	http://weibo.com/2331498495/IgwXMh0Km	http://weibo.com/7242520883/IbrAqp4by	28
20191202	4427276545974292	102	4445030108639235	287	2.0627	http://weibo.com/7282830801/IiTrcAfsv	http://weibo.com/7242520883/IbrAqp4by	29
20191202	4427276545974292	108	4444811442366445	284	2.059	http://weibo.com/7098589754/IiNKw9VCt	http://weibo.com/7242520883/IbrAqp4by	30
20191202	4427276545974292	102	4444761744197380	283	2.0538	http://weibo.com/6157151766/IiMsmhBVG	http://weibo.com/7242520883/IbrAqp4by	31
20191202	4427276545974292	102	4445061674285121	282	2.1335	http://weibo.com/3986147355/IiUg7hYKR	http://weibo.com/7242520883/IbrAqp4by	32
20191202	4427276545974292	102	4444646698442862	280	1.966	http://weibo.com/1283431191/IiJsNzqnc	http://weibo.com/7242520883/IbrAqp4by	33
20191202	4427276545974292	102	4445126753728117	259	2.1603	http://weibo.com/3383540024/IiVX5fDQV	http://weibo.com/7242520883/IbrAqp4by	34
20191202	4427276545974292	121	4444818228854790	244	1.711	http://weibo.com/1972694705/IiNVsB9xc	http://weibo.com/7242520883/IbrAqp4by	35
20191202	4427276545974292	102	4444698796489771	243	1.7271	http://weibo.com/5291824241/IiKOPrehJ	http://weibo.com/7242520883/IbrAqp4by	36
20191202	4427276545974292	102	4444590528265815	238	1.699	http://weibo.com/2998966864/IiI0cyGjB	http://weibo.com/7242520883/IbrAqp4by	37
20191202	4427276545974292	119	4444739996620181	236	1.652	http://weibo.com/6161579814/IiLThrMd7	http://weibo.com/7242520883/IbrAqp4by	38
20191202	4427276545974292	102	4444962370583640	235	1.7365	http://weibo.com/1142648704/IiRFX2rPy	http://weibo.com/7242520883/IbrAqp4by	39
20191202	4427276545974292	102	4444712016537791	233	1.631	http://weibo.com/2711972890/IiLa9rqMf	http://weibo.com/7242520883/IbrAqp4by	40
20191202	4427276545974292	121	4444806870568191	227	1.589	http://weibo.com/5089204622/IiND92nOn	http://weibo.com/7242520883/IbrAqp4by	41
20191202	4427276545974292	109	4444647230936052	221	1.5773	http://weibo.com/5179641859/IiJtF3VvC	http://weibo.com/7242520883/IbrAqp4by	42
20191202	4427276545974292	102	4444605447156078	211	1.5089	http://weibo.com/5547568925/IiIogu1CC	http://weibo.com/7242520883/IbrAqp4by	43
20191202	4427276545974292	102	4444739862144513	209	1.4652	http://weibo.com/5758385229/IiLT48ZSV	http://weibo.com/7242520883/IbrAqp4by	44
20191202	4427276545974292	110	4445011724687786	207	1.4724	http://weibo.com/7272076443/IiSXyjFvs	http://weibo.com/7242520883/IbrAqp4by	45
20191202	4427276545974292	102	4443981292950149	206	1.6077	http://weibo.com/1288369910/Iis9zcnt3	http://weibo.com/7242520883/IbrAqp4by	46
20191202	4427276545974292	102	4444404301296701	205	1.4349	http://weibo.com/1644114654/IiD9Q5rkx	http://weibo.com/7242520883/IbrAqp4by	47
20191202	4427276545974292	124	4443043958390875	204	1.6304	http://weibo.com/5886264332/Ii3LJzcQH	http://weibo.com/7242520883/IbrAqp4by	48
20191202	4427276545974292	102	4444818438110324	203	1.5249	http://weibo.com/1767076672/IiNVNy1RG	http://weibo.com/7242520883/IbrAqp4by	49
20191202	4427276545974292	102	4444758035982712	200	1.406	http://weibo.com/6389389208/IiMmnp6nm	http://weibo.com/7242520883/IbrAqp4by	50
20191202	4427276545974292	102	4444793889302860	199	1.4545	http://weibo.com/2889942201/IiNicD268	http://weibo.com/7242520883/IbrAqp4by	51
20191202	4427276545974292	102	4444754122787541	199	1.405	http://weibo.com/2891529877/IiMg4bHal	http://weibo.com/7242520883/IbrAqp4by	52
20191202	4427276545974292	102	4444800285984689	196	1.3898	http://weibo.com/5756404150/IiNswp6Tf	http://weibo.com/7242520883/IbrAqp4by	53
20191202	4427276545974292	102	4445048546322437	193	1.354	http://weibo.com/5611783716/IiTUWqwKN	http://weibo.com/7242520883/IbrAqp4by	54
20191202	4427276545974292	102	4445051113052974	190	1.36	http://weibo.com/1642088277/IiTZ5cOdw	http://weibo.com/7242520883/IbrAqp4by	55
20191202	4427276545974292	102	4445100132014979	190	1.5581	http://weibo.com/1651428902/IiVg98sbF	http://weibo.com/7242520883/IbrAqp4by	56
20191202	4427276545974292	102	4444947346735417	189	1.326	http://weibo.com/1649173367/IiRhIsgbL	http://weibo.com/7242520883/IbrAqp4by	57
20191202	4427276545974292	109	4444973757789181	189	1.3342	http://weibo.com/1900552512/IiRYjwGjX	http://weibo.com/7242520883/IbrAqp4by	58
20191202	4427276545974292	102	4445076631445261	187	1.445	http://weibo.com/1913094142/IiUEf63YF	http://weibo.com/7242520883/IbrAqp4by	59
20191202	4427276545974292	102	4444840261723576	185	1.35	http://weibo.com/1885688010/IiOv07enC	http://weibo.com/7242520883/IbrAqp4by	60
20191202	4427276545974292	102	4442908147469568	181	1.3098	http://weibo.com/7123329023/Ii0eGvlaU	http://weibo.com/7242520883/IbrAqp4by	61
20191202	4427276545974292	102	4444638138316949	172	1.2266	http://weibo.com/1733361551/IiJeZyTCl	http://weibo.com/7242520883/IbrAqp4by	62
20191202	4427276545974292	102	4445023330371187	172	1.2416	http://weibo.com/5641077125/IiTgh1yyT	http://weibo.com/7242520883/IbrAqp4by	63
20191202	4427276545974292	102	4444830132564072	170	1.2136	http://weibo.com/5873670939/IiOeFaL20	http://weibo.com/7242520883/IbrAqp4by	64
20191202	4427276545974292	108	4444601391392074	170	1.2258	http://weibo.com/7316499569/IiIhJ5Q8O	http://weibo.com/7242520883/IbrAqp4by	65
20191202	4427276545974292	107	4444999296901909	169	1.2428	http://weibo.com/3164835813/IiSDvsXv7	http://weibo.com/7242520883/IbrAqp4by	66
20191202	4427276545974292	102	4445064601898509	168	1.3053	http://weibo.com/5044281310/IiUkQ7XT7	http://weibo.com/7242520883/IbrAqp4by	67
20191202	4427276545974292	121	4444799665261127	165	1.2034	http://weibo.com/5341306507/IiNrwm4ET	http://weibo.com/7242520883/IbrAqp4by	68
20191202	4427276545974292	102	4444796418375460	165	1.158	http://weibo.com/1351051897/IiNmhz8Q4	http://weibo.com/7242520883/IbrAqp4by	69
20191202	4427276545974292	102	4445137985410650	164	1.5322	http://weibo.com/6481510219/IiWfcmHyy	http://weibo.com/7242520883/IbrAqp4by	70
20191202	4427276545974292	109	4445013658561070	162	1.2594	http://weibo.com/5231132136/IiT0FzV7M	http://weibo.com/7242520883/IbrAqp4by	71
20191202	4427276545974292	102	4443004540458222	161	1.2215	http://weibo.com/1504328683/Ii2Ka1VcG	http://weibo.com/7242520883/IbrAqp4by	72
20191202	4427276545974292	107	4444973757789181	159	1.1473	http://weibo.com/1900552512/IiRYjwGjX	http://weibo.com/7242520883/IbrAqp4by	73
20191202	4427276545974292	102	4445053336132486	158	1.1355	http://weibo.com/2378564111/IiU2FpJl4	http://weibo.com/7242520883/IbrAqp4by	74
20191202	4427276545974292	109	4444462534867808	157	1.1132	http://weibo.com/1623404035/IiEFLkql2	http://weibo.com/7242520883/IbrAqp4by	75
20191202	4427276545974292	102	4444653216085435	156	1.092	http://weibo.com/3929452364/IiJDjpx6b	http://weibo.com/7242520883/IbrAqp4by	76
20191202	4427276545974292	108	4445114871014099	155	1.2368	http://weibo.com/7272076443/IiVDV4fOr	http://weibo.com/7242520883/IbrAqp4by	77
